Mes,Dia,Hora,etp
09,21,13,0.42818
09,21,14,0.40727
09,21,15,0.36636
09,21,16,0.30545
09,21,17,0.22364
09,21,18,0.12273
09,21,19,0.00000
09,21,20,0.00000
09,21,21,0.00000
09,21,22,0.00000
09,21,23,0.00000
09,22,00,0.00000
09,22,01,0.00000
09,22,02,0.00000
09,22,03,0.00000
09,22,04,0.00000
09,22,05,0.00000
09,22,06,0.00000
09,22,07,0.15455
09,22,08,0.28545
09,22,09,0.39091
09,22,10,0.46455
09,22,11,0.51818
09,22,12,0.54364
09,22,13,0.54364
09,22,14,0.51818
09,22,15,0.46455
09,22,16,0.39091
09,22,17,0.28545
09,22,18,0.15455
09,22,19,0.00000
09,22,20,0.00000
09,22,21,0.00000
09,22,22,0.00000
09,22,23,0.00000
09,23,00,0.00000
09,23,01,0.00000
09,23,02,0.00000
09,23,03,0.00000
09,23,04,0.00000
09,23,05,0.00000
09,23,06,0.00000
09,23,07,0.12727
09,23,08,0.23000
09,23,09,0.31545
09,23,10,0.37818
09,23,11,0.42182
09,23,12,0.44273
09,23,13,0.44273
09,23,14,0.42182
09,23,15,0.37818
09,23,16,0.31545
09,23,17,0.23000
09,23,18,0.12727
09,23,19,0.00000
09,23,20,0.00000
09,23,21,0.00000
09,23,22,0.00000
09,23,23,0.00000
09,24,00,0.00000
09,24,01,0.00000
09,24,02,0.00000
09,24,03,0.00000
09,24,04,0.00000
09,24,05,0.00000
09,24,06,0.00000
09,24,07,0.12273
09,24,08,0.22273
09,24,09,0.30455
09,24,10,0.36545
09,24,11,0.40455
09,24,12,0.42636
09,24,13,0.42636
09,24,14,0.40455
09,24,15,0.36545
09,24,16,0.30455
09,24,17,0.22273
09,24,18,0.12273
09,24,19,0.00000
09,24,20,0.00000
09,24,21,0.00000
09,24,22,0.00000
09,24,23,0.00000
09,25,00,0.00000
09,25,01,0.00000
09,25,02,0.00000
09,25,03,0.00000
09,25,04,0.00000
09,25,05,0.00000
09,25,06,0.00000
09,25,07,0.11909
09,25,08,0.21909
09,25,09,0.29909
09,25,10,0.35909
09,25,11,0.39909
09,25,12,0.41818
09,25,13,0.41818
09,25,14,0.39909
09,25,15,0.35909
09,25,16,0.29909
09,25,17,0.21909
09,25,18,0.11909
09,25,19,0.00000
09,25,20,0.00000
09,25,21,0.00000
09,25,22,0.00000
09,25,23,0.00000
09,26,00,0.00000
09,26,01,0.00000
09,26,02,0.00000
09,26,03,0.00000
09,26,04,0.00000
09,26,05,0.00000
09,26,06,0.00000
09,26,07,0.09545
09,26,08,0.17727
09,26,09,0.24000
09,26,10,0.28909
09,26,11,0.32273
09,26,12,0.33636
09,26,13,0.33636
09,26,14,0.32273
09,26,15,0.28909
09,26,16,0.24000
09,26,17,0.17727
09,26,18,0.09545
09,26,19,0.00000
09,26,20,0.00000
09,26,21,0.00000
09,26,22,0.00000
09,26,23,0.00000
09,27,00,0.00000
09,27,01,0.00000
09,27,02,0.00000
09,27,03,0.00000
09,27,04,0.00000
09,27,05,0.00000
09,27,06,0.00000
09,27,07,0.10909
09,27,08,0.19727
09,27,09,0.26909
09,27,10,0.32273
09,27,11,0.36000
09,27,12,0.37818
09,27,13,0.37818
09,27,14,0.36000
09,27,15,0.32273
09,27,16,0.26909
09,27,17,0.19727
09,27,18,0.10909
09,27,19,0.00000
09,27,20,0.00000
09,27,21,0.00000
09,27,22,0.00000
09,27,23,0.00000
09,28,00,0.00000
09,28,01,0.00000
09,28,02,0.00000
09,28,03,0.00000
09,28,04,0.00000
09,28,05,0.00000
09,28,06,0.00000
09,28,07,0.11909
09,28,08,0.22000
09,28,09,0.30000
09,28,10,0.36091
09,28,11,0.40182
09,28,12,0.42182
09,28,13,0.42182
09,28,14,0.40182
09,28,15,0.36091
09,28,16,0.30000
09,28,17,0.22000
09,28,18,0.11909
09,28,19,0.00000
09,28,20,0.00000
09,28,21,0.00000
09,28,22,0.00000
09,28,23,0.00000
09,29,00,0.00000
09,29,01,0.00000
09,29,02,0.00000
09,29,03,0.00000
09,29,04,0.00000
09,29,05,0.00000
09,29,06,0.00000
09,29,07,0.11182
09,29,08,0.20727
09,29,09,0.28364
09,29,10,0.33909
09,29,11,0.37545
09,29,12,0.39455
09,29,13,0.39455
09,29,14,0.37545
09,29,15,0.33909
09,29,16,0.28364
09,29,17,0.20727
09,29,18,0.11182
09,29,19,0.00000
09,29,20,0.00000
09,29,21,0.00000
09,29,22,0.00000
09,29,23,0.00000
09,30,00,0.00000
09,30,01,0.00000
09,30,02,0.00000
09,30,03,0.00000
09,30,04,0.00000
09,30,05,0.00000
09,30,06,0.00000
09,30,07,0.11364
09,30,08,0.20818
09,30,09,0.28545
09,30,10,0.34182
09,30,11,0.38091
09,30,12,0.39818
09,30,13,0.39818
09,30,14,0.38091
09,30,15,0.34182
09,30,16,0.28545
09,30,17,0.20818
09,30,18,0.11364
09,30,19,0.00000
09,30,20,0.00000
09,30,21,0.00000
09,30,22,0.00000
09,30,23,0.00000
10,01,00,0.00000
10,01,01,0.00000
10,01,02,0.00000
10,01,03,0.00000
10,01,04,0.00000
10,01,05,0.00000
10,01,06,0.00000
10,01,07,0.11909
10,01,08,0.21909
10,01,09,0.29818
10,01,10,0.35545
10,01,11,0.39636
10,01,12,0.41727
10,01,13,0.41727
10,01,14,0.39636
10,01,15,0.35545
10,01,16,0.29818
10,01,17,0.21909
10,01,18,0.11909
10,01,19,0.00000
10,01,20,0.00000
10,01,21,0.00000
10,01,22,0.00000
10,01,23,0.00000
10,02,00,0.00000
10,02,01,0.00000
10,02,02,0.00000
10,02,03,0.00000
10,02,04,0.00000
10,02,05,0.00000
10,02,06,0.00000
10,02,07,0.12455
10,02,08,0.23091
10,02,09,0.31545
10,02,10,0.37727
10,02,11,0.42000
10,02,12,0.44273
10,02,13,0.44273
10,02,14,0.42000
10,02,15,0.37727
10,02,16,0.31545
10,02,17,0.23091
10,02,18,0.12455
10,02,19,0.00000
10,02,20,0.00000
10,02,21,0.00000
10,02,22,0.00000
10,02,23,0.00000
10,03,00,0.00000
10,03,01,0.00000
10,03,02,0.00000
10,03,03,0.00000
10,03,04,0.00000
10,03,05,0.00000
10,03,06,0.00000
10,03,07,0.10273
10,03,08,0.18727
10,03,09,0.25818
10,03,10,0.31000
10,03,11,0.34364
10,03,12,0.35909
10,03,13,0.35909
10,03,14,0.34364
10,03,15,0.31000
10,03,16,0.25818
10,03,17,0.18727
10,03,18,0.10273
10,03,19,0.00000
10,03,20,0.00000
10,03,21,0.00000
10,03,22,0.00000
10,03,23,0.00000
10,04,00,0.00000
10,04,01,0.00000
10,04,02,0.00000
10,04,03,0.00000
10,04,04,0.00000
10,04,05,0.00000
10,04,06,0.00000
10,04,07,0.13091
10,04,08,0.24000
10,04,09,0.32909
10,04,10,0.39545
10,04,11,0.43909
10,04,12,0.46000
10,04,13,0.46000
10,04,14,0.43909
10,04,15,0.39545
10,04,16,0.32909
10,04,17,0.24000
10,04,18,0.13091
10,04,19,0.00000
10,04,20,0.00000
10,04,21,0.00000
10,04,22,0.00000
10,04,23,0.00000
10,05,00,0.00000
10,05,01,0.00000
10,05,02,0.00000
10,05,03,0.00000
10,05,04,0.00000
10,05,05,0.00000
10,05,06,0.00000
10,05,07,0.13909
10,05,08,0.25545
10,05,09,0.35091
10,05,10,0.41909
10,05,11,0.46727
10,05,12,0.49000
10,05,13,0.49000
10,05,14,0.46727
10,05,15,0.41909
10,05,16,0.35091
10,05,17,0.25545
10,05,18,0.13909
10,05,19,0.00000
10,05,20,0.00000
10,05,21,0.00000
10,05,22,0.00000
10,05,23,0.00000
10,06,00,0.00000
10,06,01,0.00000
10,06,02,0.00000
10,06,03,0.00000
10,06,04,0.00000
10,06,05,0.00000
10,06,06,0.00000
10,06,07,0.13364
10,06,08,0.24545
10,06,09,0.33455
10,06,10,0.40182
10,06,11,0.44727
10,06,12,0.46818
10,06,13,0.46818
10,06,14,0.44727
10,06,15,0.40182
10,06,16,0.33455
10,06,17,0.24545
10,06,18,0.13364
10,06,19,0.00000
10,06,20,0.00000
10,06,21,0.00000
10,06,22,0.00000
10,06,23,0.00000
10,07,00,0.00000
10,07,01,0.00000
10,07,02,0.00000
10,07,03,0.00000
10,07,04,0.00000
10,07,05,0.00000
10,07,06,0.00000
10,07,07,0.12182
10,07,08,0.22364
10,07,09,0.30818
10,07,10,0.36818
10,07,11,0.41000
10,07,12,0.43091
10,07,13,0.43091
10,07,14,0.41000
10,07,15,0.36818
10,07,16,0.30818
10,07,17,0.22364
10,07,18,0.12182
10,07,19,0.00000
10,07,20,0.00000
10,07,21,0.00000
10,07,22,0.00000
10,07,23,0.00000
10,08,00,0.00000
10,08,01,0.00000
10,08,02,0.00000
10,08,03,0.00000
10,08,04,0.00000
10,08,05,0.00000
10,08,06,0.00000
10,08,07,0.14636
10,08,08,0.26455
10,08,09,0.36364
10,08,10,0.43636
10,08,11,0.48364
10,08,12,0.50818
10,08,13,0.50818
10,08,14,0.48364
10,08,15,0.43636
10,08,16,0.36364
10,08,17,0.26455
10,08,18,0.14636
10,08,19,0.00000
10,08,20,0.00000
10,08,21,0.00000
10,08,22,0.00000
10,08,23,0.00000
10,09,00,0.00000
10,09,01,0.00000
10,09,02,0.00000
10,09,03,0.00000
10,09,04,0.00000
10,09,05,0.00000
10,09,06,0.00000
10,09,07,0.11182
10,09,08,0.20545
10,09,09,0.28000
10,09,10,0.33545
10,09,11,0.37182
10,09,12,0.39182
10,09,13,0.39182
10,09,14,0.37182
10,09,15,0.33545
10,09,16,0.28000
10,09,17,0.20545
10,09,18,0.11182
10,09,19,0.00000
10,09,20,0.00000
10,09,21,0.00000
10,09,22,0.00000
10,09,23,0.00000
10,10,00,0.00000
10,10,01,0.00000
10,10,02,0.00000
10,10,03,0.00000
10,10,04,0.00000
10,10,05,0.00000
10,10,06,0.00000
10,10,07,0.11455
10,10,08,0.21091
10,10,09,0.28909
10,10,10,0.34727
10,10,11,0.38545
10,10,12,0.40364
10,10,13,0.40364
10,10,14,0.38545
10,10,15,0.34727
10,10,16,0.28909
10,10,17,0.21091
10,10,18,0.11455
10,10,19,0.00000
10,10,20,0.00000
10,10,21,0.00000
10,10,22,0.00000
10,10,23,0.00000
10,11,00,0.00000
10,11,01,0.00000
10,11,02,0.00000
10,11,03,0.00000
10,11,04,0.00000
10,11,05,0.00000
10,11,06,0.00000
10,11,07,0.11818
10,11,08,0.21727
10,11,09,0.29636
10,11,10,0.35455
10,11,11,0.39364
10,11,12,0.41182
10,11,13,0.41182
10,11,14,0.39364
10,11,15,0.35455
10,11,16,0.29636
10,11,17,0.21727
10,11,18,0.11818
10,11,19,0.00000
10,11,20,0.00000
10,11,21,0.00000
10,11,22,0.00000
10,11,23,0.00000
10,12,00,0.00000
10,12,01,0.00000
10,12,02,0.00000
10,12,03,0.00000
10,12,04,0.00000
10,12,05,0.00000
10,12,06,0.00000
10,12,07,0.13091
10,12,08,0.24364
10,12,09,0.33000
10,12,10,0.39455
10,12,11,0.43909
10,12,12,0.46182
10,12,13,0.46182
10,12,14,0.43909
10,12,15,0.39455
10,12,16,0.33000
10,12,17,0.24364
10,12,18,0.13091
10,12,19,0.00000
10,12,20,0.00000
10,12,21,0.00000
10,12,22,0.00000
10,12,23,0.00000
10,13,00,0.00000
10,13,01,0.00000
10,13,02,0.00000
10,13,03,0.00000
10,13,04,0.00000
10,13,05,0.00000
10,13,06,0.00000
10,13,07,0.12636
10,13,08,0.23364
10,13,09,0.31636
10,13,10,0.37818
10,13,11,0.41909
10,13,12,0.44273
10,13,13,0.44273
10,13,14,0.41909
10,13,15,0.37818
10,13,16,0.31636
10,13,17,0.23364
10,13,18,0.12636
10,13,19,0.00000
10,13,20,0.00000
10,13,21,0.00000
10,13,22,0.00000
10,13,23,0.00000
10,14,00,0.00000
10,14,01,0.00000
10,14,02,0.00000
10,14,03,0.00000
10,14,04,0.00000
10,14,05,0.00000
10,14,06,0.00000
10,14,07,0.14545
10,14,08,0.26818
10,14,09,0.36545
10,14,10,0.43909
10,14,11,0.48727
10,14,12,0.51182
10,14,13,0.51182
10,14,14,0.48727
10,14,15,0.43909
10,14,16,0.36545
10,14,17,0.26818
10,14,18,0.14545
10,14,19,0.00000
10,14,20,0.00000
10,14,21,0.00000
10,14,22,0.00000
10,14,23,0.00000
10,15,00,0.00000
10,15,01,0.00000
10,15,02,0.00000
10,15,03,0.00000
10,15,04,0.00000
10,15,05,0.00000
10,15,06,0.00000
10,15,07,0.11727
10,15,08,0.21909
10,15,09,0.29727
10,15,10,0.35636
10,15,11,0.39636
10,15,12,0.41636
10,15,13,0.41636
10,15,14,0.39636
10,15,15,0.35636
10,15,16,0.29727
10,15,17,0.21909
10,15,18,0.11727
10,15,19,0.00000
10,15,20,0.00000
10,15,21,0.00000
10,15,22,0.00000
10,15,23,0.00000
10,16,00,0.00000
10,16,01,0.00000
10,16,02,0.00000
10,16,03,0.00000
10,16,04,0.00000
10,16,05,0.00000
10,16,06,0.00000
10,16,07,0.13273
10,16,08,0.24091
10,16,09,0.33000
10,16,10,0.39636
10,16,11,0.44182
10,16,12,0.46273
10,16,13,0.46273
10,16,14,0.44182
10,16,15,0.39636
10,16,16,0.33000
10,16,17,0.24091
10,16,18,0.13273
10,16,19,0.00000
10,16,20,0.00000
10,16,21,0.00000
10,16,22,0.00000
10,16,23,0.00000
10,17,00,0.00000
10,17,01,0.00000
10,17,02,0.00000
10,17,03,0.00000
10,17,04,0.00000
10,17,05,0.00000
10,17,06,0.00000
10,17,07,0.16545
10,17,08,0.30545
10,17,09,0.41545
10,17,10,0.49727
10,17,11,0.55455
10,17,12,0.58273
10,17,13,0.58273
10,17,14,0.55455
10,17,15,0.49727
10,17,16,0.41545
10,17,17,0.30545
10,17,18,0.16545
10,17,19,0.00000
10,17,20,0.00000
10,17,21,0.00000
10,17,22,0.00000
10,17,23,0.00000
10,18,00,0.00000
10,18,01,0.00000
10,18,02,0.00000
10,18,03,0.00000
10,18,04,0.00000
10,18,05,0.00000
10,18,06,0.00000
10,18,07,0.15000
10,18,08,0.27727
10,18,09,0.37818
10,18,10,0.45364
10,18,11,0.50455
10,18,12,0.52909
10,18,13,0.52909
10,18,14,0.50455
10,18,15,0.45364
10,18,16,0.37818
10,18,17,0.27727
10,18,18,0.15000
10,18,19,0.00000
10,18,20,0.00000
10,18,21,0.00000
10,18,22,0.00000
10,18,23,0.00000
10,19,00,0.00000
10,19,01,0.00000
10,19,02,0.00000
10,19,03,0.00000
10,19,04,0.00000
10,19,05,0.00000
10,19,06,0.00000
10,19,07,0.17091
10,19,08,0.31182
10,19,09,0.42455
10,19,10,0.51182
10,19,11,0.56727
10,19,12,0.59455
10,19,13,0.59455
10,19,14,0.56727
10,19,15,0.51182
10,19,16,0.42455
10,19,17,0.31182
10,19,18,0.17091
10,19,19,0.00000
10,19,20,0.00000
10,19,21,0.00000
10,19,22,0.00000
10,19,23,0.00000
10,20,00,0.00000
10,20,01,0.00000
10,20,02,0.00000
10,20,03,0.00000
10,20,04,0.00000
10,20,05,0.00000
10,20,06,0.00000
10,20,07,0.15182
10,20,08,0.27455
10,20,09,0.37455
10,20,10,0.45091
10,20,11,0.49818
10,20,12,0.52455
10,20,13,0.52455
10,20,14,0.49818
10,20,15,0.45091
10,20,16,0.37455
10,20,17,0.27455
10,20,18,0.15182
10,20,19,0.00000
10,20,20,0.00000
10,20,21,0.00000
10,20,22,0.00000
10,20,23,0.00000
10,21,00,0.00000
10,21,01,0.00000
10,21,02,0.00000
10,21,03,0.00000
10,21,04,0.00000
10,21,05,0.00000
10,21,06,0.00000
10,21,07,0.14091
10,21,08,0.26000
10,21,09,0.35455
10,21,10,0.42545
10,21,11,0.47273
10,21,12,0.49636
10,21,13,0.49636
10,21,14,0.47273
10,21,15,0.42545
10,21,16,0.35455
10,21,17,0.26000
10,21,18,0.14091
10,21,19,0.00000
10,21,20,0.00000
10,21,21,0.00000
10,21,22,0.00000
10,21,23,0.00000
10,22,00,0.00000
10,22,01,0.00000
10,22,02,0.00000
10,22,03,0.00000
10,22,04,0.00000
10,22,05,0.00000
10,22,06,0.00000
10,22,07,0.15273
10,22,08,0.28091
10,22,09,0.38091
10,22,10,0.45636
10,22,11,0.50818
10,22,12,0.53545
10,22,13,0.53545
10,22,14,0.50818
10,22,15,0.45636
10,22,16,0.38091
10,22,17,0.28091
10,22,18,0.15273
10,22,19,0.00000
10,22,20,0.00000
10,22,21,0.00000
10,22,22,0.00000
10,22,23,0.00000
10,23,00,0.00000
10,23,01,0.00000
10,23,02,0.00000
10,23,03,0.00000
10,23,04,0.00000
10,23,05,0.00000
10,23,06,0.00000
10,23,07,0.13900
10,23,08,0.25300
10,23,09,0.34600
10,23,10,0.41500
10,23,11,0.45900
10,23,12,0.48400
10,23,13,0.48400
10,23,14,0.45900
10,23,15,0.41500
10,23,16,0.34600
10,23,17,0.25300
10,23,18,0.13900
10,23,19,0.00000
10,23,20,0.00000
10,23,21,0.00000
10,23,22,0.00000
10,23,23,0.00000
10,24,00,0.00000
10,24,01,0.00000
10,24,02,0.00000
10,24,03,0.00000
10,24,04,0.00000
10,24,05,0.00000
10,24,06,0.00000
10,24,07,0.14900
10,24,08,0.27000
10,24,09,0.36800
10,24,10,0.44200
10,24,11,0.49100
10,24,12,0.51800
10,24,13,0.51800
10,24,14,0.49100
10,24,15,0.44200
10,24,16,0.36800
10,24,17,0.27000
10,24,18,0.14900
10,24,19,0.00000
10,24,20,0.00000
10,24,21,0.00000
10,24,22,0.00000
10,24,23,0.00000
10,25,00,0.00000
10,25,01,0.00000
10,25,02,0.00000
10,25,03,0.00000
10,25,04,0.00000
10,25,05,0.00000
10,25,06,0.00000
10,25,07,0.11700
10,25,08,0.21800
10,25,09,0.29700
10,25,10,0.35600
10,25,11,0.39400
10,25,12,0.41500
10,25,13,0.41500
10,25,14,0.39400
10,25,15,0.35600
10,25,16,0.29700
10,25,17,0.21800
10,25,18,0.11700
10,25,19,0.00000
10,25,20,0.00000
10,25,21,0.00000
10,25,22,0.00000
10,25,23,0.00000
10,26,00,0.00000
10,26,01,0.00000
10,26,02,0.00000
10,26,03,0.00000
10,26,04,0.00000
10,26,05,0.00000
10,26,06,0.00000
10,26,07,0.11900
10,26,08,0.21600
10,26,09,0.29500
10,26,10,0.35400
10,26,11,0.39500
10,26,12,0.41400
10,26,13,0.41400
10,26,14,0.39500
10,26,15,0.35400
10,26,16,0.29500
10,26,17,0.21600
10,26,18,0.11900
10,26,19,0.00000
10,26,20,0.00000
10,26,21,0.00000
10,26,22,0.00000
10,26,23,0.00000
10,27,00,0.00000
10,27,01,0.00000
10,27,02,0.00000
10,27,03,0.00000
10,27,04,0.00000
10,27,05,0.00000
10,27,06,0.00000
10,27,07,0.14600
10,27,08,0.26800
10,27,09,0.36700
10,27,10,0.44000
10,27,11,0.48800
10,27,12,0.51200
10,27,13,0.51200
10,27,14,0.48800
10,27,15,0.44000
10,27,16,0.36700
10,27,17,0.26800
10,27,18,0.14600
10,27,19,0.00000
10,27,20,0.00000
10,27,21,0.00000
10,27,22,0.00000
10,27,23,0.00000
10,28,00,0.00000
10,28,01,0.00000
10,28,02,0.00000
10,28,03,0.00000
10,28,04,0.00000
10,28,05,0.00000
10,28,06,0.00000
10,28,07,0.15200
10,28,08,0.27800
10,28,09,0.38000
10,28,10,0.45600
10,28,11,0.50600
10,28,12,0.53300
10,28,13,0.53300
10,28,14,0.50600
10,28,15,0.45600
10,28,16,0.38000
10,28,17,0.27800
10,28,18,0.15200
10,28,19,0.00000
10,28,20,0.00000
10,28,21,0.00000
10,28,22,0.00000
10,28,23,0.00000
10,29,00,0.00000
10,29,01,0.00000
10,29,02,0.00000
10,29,03,0.00000
10,29,04,0.00000
10,29,05,0.00000
10,29,06,0.00000
10,29,07,0.16600
10,29,08,0.30700
10,29,09,0.41700
10,29,10,0.49900
10,29,11,0.55500
10,29,12,0.58300
10,29,13,0.58300
10,29,14,0.55500
10,29,15,0.49900
10,29,16,0.41700
10,29,17,0.30700
10,29,18,0.16600
10,29,19,0.00000
10,29,20,0.00000
10,29,21,0.00000
10,29,22,0.00000
10,29,23,0.00000
10,30,00,0.00000
10,30,01,0.00000
10,30,02,0.00000
10,30,03,0.00000
10,30,04,0.00000
10,30,05,0.00000
10,30,06,0.00000
10,30,07,0.14100
10,30,08,0.26000
10,30,09,0.35400
10,30,10,0.42400
10,30,11,0.47100
10,30,12,0.49600
10,30,13,0.49600
10,30,14,0.47100
10,30,15,0.42400
10,30,16,0.35400
10,30,17,0.26000
10,30,18,0.14100
10,30,19,0.00000
10,30,20,0.00000
10,30,21,0.00000
10,30,22,0.00000
10,30,23,0.00000
10,31,00,0.00000
10,31,01,0.00000
10,31,02,0.00000
10,31,03,0.00000
10,31,04,0.00000
10,31,05,0.00000
10,31,06,0.00000
10,31,07,0.15000
10,31,08,0.27600
10,31,09,0.37600
10,31,10,0.45100
10,31,11,0.50200
10,31,12,0.52700
10,31,13,0.52700
10,31,14,0.50200
10,31,15,0.45100
10,31,16,0.37600
10,31,17,0.27600
10,31,18,0.15000
10,31,19,0.00000
10,31,20,0.00000
10,31,21,0.00000
10,31,22,0.00000
10,31,23,0.00000
11,01,00,0.00000
11,01,01,0.00000
11,01,02,0.00000
11,01,03,0.00000
11,01,04,0.00000
11,01,05,0.00000
11,01,06,0.00000
11,01,07,0.13200
11,01,08,0.23600
11,01,09,0.32300
11,01,10,0.39000
11,01,11,0.43100
11,01,12,0.45100
11,01,13,0.45100
11,01,14,0.43100
11,01,15,0.39000
11,01,16,0.32300
11,01,17,0.23600
11,01,18,0.13200
11,01,19,0.00000
11,01,20,0.00000
11,01,21,0.00000
11,01,22,0.00000
11,01,23,0.00000
11,02,00,0.00000
11,02,01,0.00000
11,02,02,0.00000
11,02,03,0.00000
11,02,04,0.00000
11,02,05,0.00000
11,02,06,0.00000
11,02,07,0.16300
11,02,08,0.29900
11,02,09,0.41100
11,02,10,0.49200
11,02,11,0.54500
11,02,12,0.57600
11,02,13,0.57600
11,02,14,0.54500
11,02,15,0.49200
11,02,16,0.41100
11,02,17,0.29900
11,02,18,0.16300
11,02,19,0.00000
11,02,20,0.00000
11,02,21,0.00000
11,02,22,0.00000
11,02,23,0.00000
11,03,00,0.00000
11,03,01,0.00000
11,03,02,0.00000
11,03,03,0.00000
11,03,04,0.00000
11,03,05,0.00000
11,03,06,0.00000
11,03,07,0.15100
11,03,08,0.27700
11,03,09,0.37700
11,03,10,0.45400
11,03,11,0.50400
11,03,12,0.52900
11,03,13,0.52900
11,03,14,0.50400
11,03,15,0.45400
11,03,16,0.37700
11,03,17,0.27700
11,03,18,0.15100
11,03,19,0.00000
11,03,20,0.00000
11,03,21,0.00000
11,03,22,0.00000
11,03,23,0.00000
11,04,00,0.00000
11,04,01,0.00000
11,04,02,0.00000
11,04,03,0.00000
11,04,04,0.00000
11,04,05,0.00000
11,04,06,0.00000
11,04,07,0.14100
11,04,08,0.25900
11,04,09,0.35200
11,04,10,0.42300
11,04,11,0.47000
11,04,12,0.49300
11,04,13,0.49300
11,04,14,0.47000
11,04,15,0.42300
11,04,16,0.35200
11,04,17,0.25900
11,04,18,0.14100
11,04,19,0.00000
11,04,20,0.00000
11,04,21,0.00000
11,04,22,0.00000
11,04,23,0.00000
11,05,00,0.00000
11,05,01,0.00000
11,05,02,0.00000
11,05,03,0.00000
11,05,04,0.00000
11,05,05,0.00000
11,05,06,0.00000
11,05,07,0.12900
11,05,08,0.23500
11,05,09,0.32300
11,05,10,0.38500
11,05,11,0.42800
11,05,12,0.45000
11,05,13,0.45000
11,05,14,0.42800
11,05,15,0.38500
11,05,16,0.32300
11,05,17,0.23500
11,05,18,0.12900
11,05,19,0.00000
11,05,20,0.00000
11,05,21,0.00000
11,05,22,0.00000
11,05,23,0.00000
11,06,00,0.00000
11,06,01,0.00000
11,06,02,0.00000
11,06,03,0.00000
11,06,04,0.00000
11,06,05,0.00000
11,06,06,0.00000
11,06,07,0.12900
11,06,08,0.24000
11,06,09,0.32800
11,06,10,0.39300
11,06,11,0.43800
11,06,12,0.45800
11,06,13,0.45800
11,06,14,0.43800
11,06,15,0.39300
11,06,16,0.32800
11,06,17,0.24000
11,06,18,0.12900
11,06,19,0.00000
11,06,20,0.00000
11,06,21,0.00000
11,06,22,0.00000
11,06,23,0.00000
11,07,00,0.00000
11,07,01,0.00000
11,07,02,0.00000
11,07,03,0.00000
11,07,04,0.00000
11,07,05,0.00000
11,07,06,0.00000
11,07,07,0.14000
11,07,08,0.26000
11,07,09,0.35100
11,07,10,0.42200
11,07,11,0.46900
11,07,12,0.49400
11,07,13,0.49400
11,07,14,0.46900
11,07,15,0.42200
11,07,16,0.35100
11,07,17,0.26000
11,07,18,0.14000
11,07,19,0.00000
11,07,20,0.00000
11,07,21,0.00000
11,07,22,0.00000
11,07,23,0.00000
11,08,00,0.00000
11,08,01,0.00000
11,08,02,0.00000
11,08,03,0.00000
11,08,04,0.00000
11,08,05,0.00000
11,08,06,0.00000
11,08,07,0.13000
11,08,08,0.24000
11,08,09,0.32600
11,08,10,0.39100
11,08,11,0.43600
11,08,12,0.45500
11,08,13,0.45500
11,08,14,0.43600
11,08,15,0.39100
11,08,16,0.32600
11,08,17,0.24000
11,08,18,0.13000
11,08,19,0.00000
11,08,20,0.00000
11,08,21,0.00000
11,08,22,0.00000
11,08,23,0.00000
11,09,00,0.00000
11,09,01,0.00000
11,09,02,0.00000
11,09,03,0.00000
11,09,04,0.00000
11,09,05,0.00000
11,09,06,0.00000
11,09,07,0.15800
11,09,08,0.29000
11,09,09,0.39800
11,09,10,0.47500
11,09,11,0.52900
11,09,12,0.55600
11,09,13,0.55600
11,09,14,0.52900
11,09,15,0.47500
11,09,16,0.39800
11,09,17,0.29000
11,09,18,0.15800
11,09,19,0.00000
11,09,20,0.00000
11,09,21,0.00000
11,09,22,0.00000
11,09,23,0.00000
11,10,00,0.00000
11,10,01,0.00000
11,10,02,0.00000
11,10,03,0.00000
11,10,04,0.00000
11,10,05,0.00000
11,10,06,0.00000
11,10,07,0.12200
11,10,08,0.22600
11,10,09,0.30700
11,10,10,0.36800
11,10,11,0.40900
11,10,12,0.42900
11,10,13,0.42900
11,10,14,0.40900
11,10,15,0.36800
11,10,16,0.30700
11,10,17,0.22600
11,10,18,0.12200
11,10,19,0.00000
11,10,20,0.00000
11,10,21,0.00000
11,10,22,0.00000
11,10,23,0.00000
11,11,00,0.00000
11,11,01,0.00000
11,11,02,0.00000
11,11,03,0.00000
11,11,04,0.00000
11,11,05,0.00000
11,11,06,0.00000
11,11,07,0.15800
11,11,08,0.28700
11,11,09,0.39100
11,11,10,0.46800
11,11,11,0.52300
11,11,12,0.55000
11,11,13,0.55000
11,11,14,0.52300
11,11,15,0.46800
11,11,16,0.39100
11,11,17,0.28700
11,11,18,0.15800
11,11,19,0.00000
11,11,20,0.00000
11,11,21,0.00000
11,11,22,0.00000
11,11,23,0.00000
11,12,00,0.00000
11,12,01,0.00000
11,12,02,0.00000
11,12,03,0.00000
11,12,04,0.00000
11,12,05,0.00000
11,12,06,0.00000
11,12,07,0.17000
11,12,08,0.31100
11,12,09,0.42200
11,12,10,0.51100
11,12,11,0.56500
11,12,12,0.59500
11,12,13,0.59500
11,12,14,0.56500
11,12,15,0.51100
11,12,16,0.42200
11,12,17,0.31100
11,12,18,0.17000
11,12,19,0.00000
11,12,20,0.00000
11,12,21,0.00000
11,12,22,0.00000
11,12,23,0.00000
11,13,00,0.00000
11,13,01,0.00000
11,13,02,0.00000
11,13,03,0.00000
11,13,04,0.00000
11,13,05,0.00000
11,13,06,0.00000
11,13,07,0.14800
11,13,08,0.27000
11,13,09,0.37000
11,13,10,0.44500
11,13,11,0.49300
